id,teff,logg,feh,alpha
spec-56435-KP194045N483045V01_sp08-076.fits,4375.86,1.9873,0.0764047,0.025036
spec-56096-kepler08B56096_1_sp06-073.fits,4578.08,2.49644,0.304866,0.0491525
spec-56571-KP194918N413456V01_sp11-136.fits,4784.18,2.55666,-0.124727,0.0570431
spec-56561-KP195920N454621V02_sp14-145.fits,4760.66,2.49017,0.184327,0.0428285
spec-56550-KP194045N483045V02_sp12-033.fits,4906.77,3.16195,0.102675,0.0814766
spec-56550-KP194045N483045V02_sp07-074.fits,4636.88,2.4685,0.364092,0.0248564
spec-56435-KP194045N483045V01_sp07-178.fits,4781.39,2.60673,-0.000161866,0.0783838
spec-56591-KP195920N454621V3_sp02-082.fits,4732.76,2.92517,0.135937,0.064823
spec-56571-KP194918N413456V01_sp05-019.fits,4693.69,2.45846,0.178307,0.0373714
spec-56591-KP195920N454621V3_sp14-221.fits,4876.77,2.6657,-0.189715,0.0877764
spec-56571-KP194918N413456V01_sp01-168.fits,4398.79,2.02323,0.222439,0.0422588
spec-56096-kepler08B56096_2_sp06-161.fits,4709.54,2.54298,0.139077,0.0610008
spec-56550-KP194045N483045V02_sp07-178.fits,4540.81,2.25647,0.0288844,0.0553923
spec-56435-KP194045N483045V01_sp07-184.fits,4010.3,1.03141,-0.388327,0.158879
spec-56561-KP195920N454621V02_sp14-128.fits,4336.9,1.60944,-0.10936,0.0552182
spec-56571-KP194918N413456V02_sp11-139.fits,3933.86,0.813799,-0.325323,-0.00472578
spec-56435-KP194045N483045V01_sp12-018.fits,5001.05,2.8824,-0.506062,0.0948085
spec-56571-KP194918N413456V02_sp11-231.fits,5075.1,3.79789,-0.46449,0.094796
spec-56571-KP194918N413456V01_sp15-032.fits,5013.71,2.97684,0.308381,0.0282444
spec-56571-KP194918N413456V01_sp11-230.fits,4681.73,2.57982,0.260093,0.0196951
spec-56435-KP194045N483045V01_sp12-175.fits,4258.36,1.59051,-0.0807432,0.039648
spec-56550-KP194045N483045V02_sp07-217.fits,4119.43,1.53576,0.100954,0.0232991
spec-56571-KP194918N413456V01_sp05-140.fits,4594.52,2.25305,0.18511,-0.0205953
spec-56561-KP195920N454621V02_sp14-155.fits,4804.81,2.60388,-0.276851,0.109879
spec-56435-KP194045N483045V01_sp09-226.fits,4614.96,2.62213,0.131694,0.0679666
spec-56435-KP194045N483045V01_sp06-087.fits,4848.77,2.71497,0.0336699,0.0278841
spec-56096-kepler08B56096_2_sp13-007.fits,4741.83,3.07755,-0.145029,0.117092
spec-56096-kepler08B56096_2_sp13-046.fits,4827.54,3.17621,0.0818479,0.167716
spec-56571-KP194918N413456V02_sp05-140.fits,4334.21,1.64925,0.096702,0.00200845
spec-56435-KP194045N483045V01_sp06-011.fits,4735.65,2.56123,0.0286145,0.099627
spec-56571-KP194918N413456V01_sp11-200.fits,4857.24,2.71851,0.38799,0.0106492
spec-56571-KP194918N413456V01_sp15-030.fits,4517.68,2.36311,0.296002,0.0904809
spec-56571-KP194918N413456V01_sp04-207.fits,4721.99,2.63787,0.138569,0.0473431
spec-56096-kepler08B56096_1_sp13-054.fits,4606.29,2.5594,0.349533,0.0380484
spec-56571-KP194918N413456V01_sp11-248.fits,5066.73,3.53901,0.0150382,0.0552132
spec-56435-KP194045N483045V01_sp07-093.fits,4863.32,2.6073,-0.287532,0.155759
spec-56561-KP195920N454621V02_sp14-173.fits,5993.89,3.93499,-0.212967,0.0727227
spec-56561-KP195920N454621V02_sp14-060.fits,4790.26,2.8288,0.0636388,0.0828796
spec-56571-KP194918N413456V01_sp01-134.fits,5577.0,3.71774,-0.195637,0.0571117
spec-56096-kepler08B56096_1_sp06-137.fits,4889.83,2.87225,0.0933233,0.00817612
spec-56550-KP194045N483045V02_sp12-015.fits,4643.16,2.60126,-0.231679,0.122465
spec-56435-KP194045N483045V01_sp06-003.fits,4961.78,2.95083,0.130677,0.0119047
spec-56571-KP194918N413456V01_sp15-048.fits,4721.4,2.52655,0.172376,0.0458754
spec-56571-KP194918N413456V02_sp01-106.fits,4547.68,2.45652,0.375868,0.0602671
spec-56561-KP195920N454621V02_sp14-071.fits,4862.82,2.48846,-0.47227,0.251165
spec-56583-KP195920N454621V03_sp16-218.fits,4680.14,2.60605,0.300744,0.0414414
spec-56561-KP195920N454621V01_sp14-142.fits,4940.65,2.66513,-0.213197,0.0737368
spec-56571-KP194918N413456V01_sp11-181.fits,4280.09,1.70707,0.189286,0.0133602
spec-56571-KP194918N413456V01_sp05-129.fits,4783.69,2.63034,0.173605,0.0315941
spec-56561-KP195920N454621V01_sp14-154.fits,4180.92,1.43676,-0.174091,0.0218324
spec-56435-KP194045N483045V01_sp12-159.fits,5037.83,3.2476,0.30857,0.0200477
spec-56435-KP194045N483045V01_sp13-099.fits,4269.13,1.89675,0.00574061,0.0523838
spec-56550-KP194045N483045V02_sp07-099.fits,4792.75,2.51549,0.256409,0.0172124
spec-56435-KP194045N483045V01_sp13-078.fits,4742.72,2.74474,0.112611,0.0314235
spec-56550-KP194045N483045V02_sp07-095.fits,4893.02,3.13868,-0.0328555,0.047576
spec-56561-KP195920N454621V02_sp14-142.fits,4797.34,2.58096,0.102461,0.068397
spec-56571-KP194918N413456V02_sp05-107.fits,4757.77,2.52735,0.105229,0.0241715
spec-56561-KP195920N454621V01_sp14-090.fits,4801.13,2.63262,0.114874,0.0652802
spec-56550-KP194045N483045V02_sp07-186.fits,4880.86,2.84499,0.346722,0.0152386
spec-56591-KP195920N454621V3_sp14-135.fits,4676.55,2.5099,0.142935,0.0710077
spec-56435-KP194045N483045V01_sp06-095.fits,4666.48,2.58073,0.195706,0.0149955
spec-56561-KP195920N454621V02_sp14-171.fits,4613.46,2.51572,0.0563405,0.0650307
spec-56435-KP194045N483045V01_sp06-204.fits,4479.81,1.93575,-0.0616811,0.0516189
spec-56583-KP195920N454621V03_sp14-099.fits,4675.55,2.46918,0.19646,0.0559078
spec-56583-KP195920N454621V03_sp16-090.fits,4733.55,2.7079,-0.447109,0.25942
spec-56561-KP195920N454621V02_sp14-166.fits,4809.1,2.72866,0.262957,0.0312338
spec-56571-KP194918N413456V01_sp01-131.fits,4320.15,1.70023,-0.0391974,0.0476437
spec-56571-KP194918N413456V02_sp01-131.fits,5106.89,3.30418,-0.0228312,0.0233282
spec-56571-KP194918N413456V01_sp04-112.fits,4932.98,2.93909,0.154787,0.0107843
spec-56435-KP194045N483045V01_sp12-169.fits,4850.86,2.55404,-0.107594,0.0676488
spec-56571-KP194918N413456V01_sp04-087.fits,4660.1,2.70174,0.353752,0.0229586
spec-56561-KP195920N454621V02_sp14-075.fits,4905.37,2.65657,-0.0774122,0.0546055
spec-56571-KP194918N413456V02_sp08-176.fits,4968.16,2.97444,-0.418849,0.0919962
spec-56571-KP194918N413456V01_sp08-176.fits,5011.32,2.9327,0.0293494,0.00625884
spec-56561-KP195920N454621V02_sp03-239.fits,5006.93,2.9668,-0.0079319,0.0135795
spec-56571-KP194918N413456V02_sp09-093.fits,4879.96,2.89084,0.0313044,0.0356938
spec-56561-KP195920N454621V01_sp10-172.fits,4818.07,2.69935,0.159755,0.0328923
spec-56435-KP194045N483045V01_sp07-098.fits,4801.72,2.64551,-0.0974727,0.068421
spec-56571-KP194918N413456V01_sp08-151.fits,4932.08,2.72136,0.0336662,0.0357625
spec-56571-KP194918N413456V02_sp11-052.fits,4867.9,2.98939,-0.0135274,0.0572017
spec-56550-KP194045N483045V02_sp07-133.fits,4898.5,2.97079,-0.0894981,0.0743477
spec-56561-KP195920N454621V01_sp10-162.fits,4787.47,2.66296,0.156966,0.0314393
spec-56561-KP195920N454621V01_sp10-201.fits,4968.76,3.2273,-0.141826,0.059579
spec-56561-KP195920N454621V01_sp14-087.fits,4826.74,2.57138,-0.0281834,0.104341
spec-56571-KP194918N413456V02_sp09-202.fits,5084.27,3.35892,-0.0309416,0.0602041
spec-56571-KP194918N413456V01_sp04-059.fits,4948.73,2.71759,-0.237538,0.0394652
spec-56583-KP195920N454621V03_sp16-034.fits,4855.04,2.7022,-0.0330514,0.0250721
spec-56571-KP194918N413456V02_sp08-198.fits,5039.62,3.0885,0.1944,0.00639424
spec-56435-KP194045N483045V01_sp13-214.fits,4857.14,2.63376,-0.172995,0.0943578
spec-56571-KP194918N413456V01_sp09-213.fits,4078.17,1.45307,-0.0397927,0.00580902
spec-56800-KP194918N413456V_sp04-232.fits,4817.77,3.05417,0.0146589,0.0473769
spec-56561-KP195920N454621V01_sp03-101.fits,4887.33,2.86427,0.259992,0.00868674
spec-56591-KP195920N454621V3_sp03-240.fits,4941.75,2.98973,-0.254626,0.0696206
spec-56571-KP194918N413456V01_sp04-238.fits,5445.15,3.81299,-0.243387,0.0507987
spec-56561-KP195920N454621V02_sp03-236.fits,4923.01,3.17085,0.0381825,0.0610242
spec-56571-KP194918N413456V01_sp07-050.fits,4687.01,2.51173,-0.0989836,0.0369152
spec-56583-KP195920N454621V03_sp03-117.fits,4668.87,2.42208,-0.614711,0.285837
spec-56561-KP195920N454621V01_sp03-123.fits,4265.74,1.71745,-0.0758506,0.0689928
spec-56435-KP194045N483045V01_sp06-046.fits,4862.92,2.62339,-0.300574,0.189458
spec-56591-KP195920N454621V3_sp16-173.fits,4977.13,2.91662,-0.0977309,0.0456857
spec-56571-KP194918N413456V02_sp09-154.fits,5143.27,3.0666,0.0879822,0.0182764
spec-56561-KP195920N454621V02_sp03-110.fits,4810.99,2.72273,0.342642,0.0275199
spec-56591-KP195920N454621V3_sp10-155.fits,5036.03,3.04675,0.122978,0.00883813
spec-56561-KP195920N454621V02_sp15-074.fits,5145.06,3.56353,-0.109904,0.0637479
spec-56571-KP194918N413456V02_sp07-042.fits,4653.33,2.59156,0.0211065,0.0585016
spec-56550-KP194045N483045V02_sp07-145.fits,4716.91,2.50625,0.0609039,0.109744
spec-56561-KP195920N454621V02_sp03-045.fits,5066.63,3.13081,-0.0132503,0.0147352
spec-56583-KP195920N454621V03_sp03-116.fits,4755.68,2.67608,0.0571121,0.0503018
spec-56550-KP194045N483045V02_sp13-212.fits,4646.75,2.64813,0.0555922,0.0818721
spec-56591-KP195920N454621V3_sp16-066.fits,4696.08,2.63878,-0.0628749,0.0701015
spec-56583-KP195920N454621V03_sp05-176.fits,4886.54,3.14017,0.0715937,0.0570163
spec-56435-KP194045N483045V01_sp13-065.fits,5068.62,3.08702,0.0631384,0.00759742
spec-56571-KP194918N413456V02_sp09-014.fits,4804.12,2.70368,0.00861463,0.0133265
spec-56800-KP194918N413456V_sp07-028.fits,4976.83,3.0179,0.00836651,0.0401513
spec-56571-KP194918N413456V01_sp08-012.fits,4083.95,1.21892,0.0862734,0.0108591
spec-56571-KP194918N413456V01_sp08-034.fits,4375.37,1.91705,0.0709141,-0.00683406
spec-56561-KP195920N454621V02_sp03-247.fits,4462.37,2.10239,0.0586222,0.000460109
spec-56583-KP195920N454621V03_sp05-187.fits,4843.58,2.93247,0.00608774,0.0523458
spec-56435-KP194045N483045V01_sp13-068.fits,4827.54,2.62008,-0.156019,0.0710698
spec-56591-KP195920N454621V3_sp16-065.fits,4878.17,2.67585,-0.00711926,0.0551055
spec-56583-KP195920N454621V03_sp03-211.fits,4888.33,2.68634,-0.0634897,0.0310286
spec-56561-KP195920N454621V01_sp03-209.fits,4792.26,2.57446,0.131061,0.0389545
spec-56561-KP195920N454621V02_sp02-248.fits,4756.68,2.58723,-0.149275,0.0879477
spec-56571-KP194918N413456V01_sp09-043.fits,4274.41,1.90119,0.103211,0.0416139
spec-56583-KP195920N454621V03_sp03-218.fits,4195.18,1.47645,-0.0183696,0.0228561
spec-56571-KP194918N413456V02_sp08-017.fits,4852.65,3.17347,0.292796,0.0479551
spec-56561-KP195920N454621V01_sp15-073.fits,4597.81,2.39596,0.339642,0.0252809
spec-56435-KP194045N483045V01_sp06-111.fits,4451.91,2.2023,-0.725921,0.0606904
spec-56571-KP194918N413456V02_sp08-215.fits,4336.7,1.73787,-0.52742,0.120972
spec-56583-KP195920N454621V03_sp16-247.fits,4914.24,2.63285,-0.307814,0.110037
spec-56550-KP194045N483045V02_sp13-050.fits,4828.13,2.70208,0.0910771,0.0384276
spec-56561-KP195920N454621V01_sp02-233.fits,4945.04,3.33075,0.225667,0.0643498
spec-56571-KP194918N413456V01_sp07-104.fits,4833.42,2.67768,0.0547085,0.0304327
spec-56561-KP195920N454621V02_sp05-198.fits,5025.77,3.35208,-0.22465,0.0162838
spec-56561-KP195920N454621V02_sp03-205.fits,4950.22,2.85651,0.0425736,0.0476961
spec-56591-KP195920N454621V3_sp16-147.fits,4998.86,2.63205,-0.601924,0.22382
spec-56561-KP195920N454621V01_sp02-229.fits,4658.91,2.39197,0.151965,0.0651471
spec-56561-KP195920N454621V01_sp05-198.fits,4627.61,2.45938,0.192547,0.0480505
spec-56591-KP195920N454621V3_sp16-136.fits,4846.57,2.63205,-0.0596889,0.0733496
spec-56583-KP195920N454621V03_sp03-219.fits,4926.4,2.73983,0.131602,0.0188634
spec-56571-KP194918N413456V01_sp09-017.fits,5090.05,3.02508,-0.0273986,0.0286702
spec-56571-KP194918N413456V02_sp08-050.fits,4317.16,2.14151,0.195216,0.0481049
spec-56561-KP195920N454621V01_sp02-243.fits,5362.13,3.84079,-0.0377066,0.0749737
spec-56561-KP195920N454621V01_sp02-002.fits,4755.18,2.51903,0.0734864,0.0575718
spec-56583-KP195920N454621V03_sp03-038.fits,4569.41,2.73778,0.195215,0.119997
spec-56561-KP195920N454621V01_sp02-232.fits,4181.52,1.64024,0.249692,0.0211072
spec-56583-KP195920N454621V03_sp15-062.fits,5039.12,3.37649,-0.123458,0.100131
spec-56561-KP195920N454621V01_sp15-171.fits,4630.0,2.59213,-0.23996,0.226077
spec-56561-KP195920N454621V01_sp02-011.fits,4787.87,2.57046,0.172478,0.0248515
spec-56583-KP195920N454621V03_sp15-052.fits,4910.26,2.63103,-0.092905,0.0731794
spec-56571-KP194918N413456V02_sp07-120.fits,5036.23,3.30691,-0.0512336,0.084074
spec-56571-KP194918N413456V02_sp08-124.fits,4679.04,2.52712,0.0942726,0.0359816
spec-56571-KP194918N413456V01_sp08-124.fits,4838.6,3.2971,0.238765,0.042086
spec-56561-KP195920N454621V02_sp03-033.fits,4381.94,1.84565,-0.401077,0.0282174
spec-56583-KP195920N454621V03_sp16-058.fits,4838.2,2.66752,-0.0917969,0.0776448
spec-56571-KP194918N413456V01_sp07-124.fits,4801.03,3.1348,0.129689,0.0747804
spec-56583-KP195920N454621V03_sp03-167.fits,5328.34,3.74055,-0.0143641,0.0334084
spec-56571-KP194918N413456V02_sp08-150.fits,4892.92,2.7582,-0.0165881,0.0309502
spec-56561-KP195920N454621V02_sp15-159.fits,4731.26,2.57811,0.0149328,0.0664571
spec-56571-KP194918N413456V02_sp09-035.fits,4741.53,2.64962,-0.209326,0.0720839
spec-56561-KP195920N454621V02_sp15-173.fits,4610.47,2.60365,-0.348945,0.265469
spec-56583-KP195920N454621V03_sp16-150.fits,5068.32,2.828,-0.423736,0.182748
spec-56561-KP195920N454621V02_sp03-172.fits,5216.62,3.85079,0.102292,0.112521
spec-56571-KP194918N413456V01_sp08-051.fits,4667.88,2.47865,0.183544,0.0146096
spec-56571-KP194918N413456V01_sp09-195.fits,5104.1,3.08496,0.0802038,0.0265432
spec-56561-KP195920N454621V02_sp02-106.fits,5026.27,2.88332,0.0824809,0.00734275
spec-56561-KP195920N454621V02_sp15-096.fits,4789.37,2.73242,-0.160149,0.0733264
spec-56561-KP195920N454621V01_sp05-194.fits,4237.33,1.93279,0.254022,0.0374353
spec-56561-KP195920N454621V01_sp03-193.fits,4167.37,1.58138,0.00852925,-0.00215147
spec-56571-KP194918N413456V02_sp08-058.fits,5007.23,3.14929,-0.209459,0.0561087
spec-56561-KP195920N454621V02_sp15-232.fits,4818.07,2.58381,-0.00508095,0.0688193
spec-56561-KP195920N454621V02_sp05-212.fits,4554.86,2.95688,-0.127953,0.000215752
spec-56571-KP194918N413456V01_sp09-131.fits,4315.37,1.78623,-0.0051151,0.0107725
spec-56561-KP195920N454621V01_sp02-005.fits,4725.18,2.69752,-0.102594,0.194626
spec-56571-KP194918N413456V02_sp07-115.fits,4868.3,3.12751,-0.0459642,0.0563609
spec-56571-KP194918N413456V01_sp12-245.fits,5610.49,3.81369,-0.0678466,0.0383137
spec-56583-KP195920N454621V03_sp02-125.fits,4743.62,2.99292,0.41309,0.0650076
spec-56571-KP194918N413456V02_sp09-243.fits,4598.11,2.39014,-0.0210989,0.0505973
spec-56561-KP195920N454621V01_sp03-014.fits,4628.21,2.56237,0.309861,0.0371403
spec-56571-KP194918N413456V01_sp07-117.fits,4051.86,1.27332,-0.0448949,0.0294312
spec-56561-KP195920N454621V02_sp05-223.fits,4997.46,2.84009,0.160188,-0.00296715
spec-56561-KP195920N454621V02_sp15-076.fits,4494.86,2.18085,0.174005,0.0256859
spec-56583-KP195920N454621V03_sp15-163.fits,5028.26,3.03695,0.185869,0.0519724
spec-56591-KP195920N454621V3_sp15-084.fits,4907.57,2.77017,0.127196,0.04296
spec-56583-KP195920N454621V03_sp15-164.fits,5056.46,2.8532,0.0130531,0.0768184
spec-56583-KP195920N454621V03_sp02-070.fits,5021.88,2.92894,-0.122796,0.0632786
spec-56591-KP195920N454621V3_sp01-239.fits,4445.33,2.31818,-9999.0,0.0546639
spec-56583-KP195920N454621V03_sp05-205.fits,4782.29,2.78797,-0.196132,0.226787
spec-56571-KP194918N413456V01_sp09-185.fits,4927.2,2.82971,0.172966,0.0144598
spec-56561-KP195920N454621V01_sp05-247.fits,4835.51,2.97501,0.0475017,0.0546284
spec-56571-KP194918N413456V01_sp08-084.fits,5055.96,3.00798,0.131977,0.0266104
spec-56571-KP194918N413456V01_sp12-047.fits,4864.81,3.11097,-0.221839,0.068468
spec-56561-KP195920N454621V01_sp05-246.fits,4092.92,1.32043,0.0170265,0.0283577
spec-56591-KP195920N454621V3_sp05-057.fits,3959.47,0.986249,-0.34453,0.0244655
spec-56561-KP195920N454621V01_sp04-168.fits,4365.0,1.90541,-0.272988,0.0709093
spec-56561-KP195920N454621V01_sp05-086.fits,4856.84,2.70642,0.163988,0.0240465
spec-56561-KP195920N454621V01_sp05-202.fits,4425.4,2.01468,0.0958667,0.031632
spec-56561-KP195920N454621V02_sp01-234.fits,4803.62,3.13868,-0.427938,0.110995
spec-56591-KP195920N454621V3_sp03-016.fits,4875.08,2.76515,0.0703741,0.0243299
spec-56571-KP194918N413456V01_sp09-234.fits,5498.97,3.72583,-0.0629066,0.0438367
spec-56561-KP195920N454621V02_sp11-002.fits,4786.48,2.54685,-0.34328,0.0676594
spec-56561-KP195920N454621V01_sp15-099.fits,5226.09,3.56673,-0.124184,0.038404
spec-56591-KP195920N454621V3_sp11-158.fits,4646.25,2.5407,-0.371457,0.234212
spec-56571-KP194918N413456V02_sp07-052.fits,4898.4,2.69866,0.0777344,0.0438149
spec-56571-KP194918N413456V01_sp08-070.fits,4398.99,1.98947,-0.0950341,0.0542733
spec-56561-KP195920N454621V02_sp11-009.fits,4777.9,2.59749,0.0307784,0.092901
spec-56561-KP195920N454621V01_sp11-008.fits,4933.48,2.75763,-0.312475,0.0987476
spec-56561-KP195920N454621V01_sp05-042.fits,5055.07,2.82652,-0.256482,0.0767792
spec-56561-KP195920N454621V02_sp11-159.fits,4633.39,2.61688,-0.0518065,0.177662
spec-56583-KP195920N454621V03_sp04-174.fits,4217.7,1.69099,-0.491969,0.232065
spec-56583-KP195920N454621V03_sp04-199.fits,4781.69,2.62681,0.131775,0.00515472
spec-56561-KP195920N454621V02_sp15-214.fits,4662.59,2.7761,0.40252,0.0343805
spec-56583-KP195920N454621V03_sp04-170.fits,4719.6,2.64471,0.171296,0.0395141
spec-56561-KP195920N454621V01_sp11-014.fits,4143.75,1.48375,-0.0396626,0.018434
spec-56561-KP195920N454621V02_sp01-052.fits,4947.53,2.69478,-0.278325,0.0744927
spec-56571-KP194918N413456V02_sp06-090.fits,4392.41,1.96529,0.0179316,-0.0043682
spec-56561-KP195920N454621V01_sp04-173.fits,4977.43,2.94239,-0.159804,0.0450641
spec-56583-KP195920N454621V03_sp11-089.fits,4987.2,3.06033,-0.298262,0.113493
spec-56561-KP195920N454621V01_sp04-181.fits,5075.9,3.15967,0.0283909,0.0271313
spec-56561-KP195920N454621V01_sp05-055.fits,4839.4,2.69706,-0.0863904,0.0353654
spec-56561-KP195920N454621V01_sp05-041.fits,4869.59,3.50217,-0.172863,0.0730412
spec-56561-KP195920N454621V02_sp01-055.fits,4693.19,2.79526,0.37634,0.0289285
spec-56561-KP195920N454621V02_sp04-185.fits,4267.13,1.90074,0.103687,0.0561529
spec-56571-KP194918N413456V01_sp06-214.fits,5005.04,2.84921,0.327759,0.0212236
spec-56591-KP195920N454621V3_sp05-033.fits,4889.73,2.79891,0.183225,0.0207117
spec-56583-KP195920N454621V03_sp04-016.fits,4851.46,3.07721,0.135089,0.0591345
spec-56561-KP195920N454621V02_sp04-165.fits,4810.49,2.93863,0.0961084,0.0411899
spec-56561-KP195920N454621V02_sp01-058.fits,4622.53,2.47112,0.154165,0.043994
spec-56591-KP195920N454621V3_sp01-070.fits,4838.2,3.12511,0.390843,0.0552918
spec-56571-KP194918N413456V01_sp06-012.fits,4307.69,1.93324,0.18563,0.00687336
spec-56561-KP195920N454621V01_sp11-095.fits,5014.9,3.1096,0.305657,0.0318279
spec-56571-KP194918N413456V01_sp06-089.fits,5156.62,3.57152,-0.0632171,0.0515471
spec-56571-KP194918N413456V02_sp06-019.fits,4838.9,2.68338,0.0740629,0.0263654
spec-56591-KP195920N454621V3_sp01-036.fits,4683.52,2.73915,0.196353,0.0520854
spec-56591-KP195920N454621V3_sp04-139.fits,4936.37,3.15887,0.0986582,0.0510637
spec-56561-KP195920N454621V01_sp11-079.fits,4417.42,2.0019,-0.0644191,0.0492254
spec-56561-KP195920N454621V02_sp01-158.fits,3972.03,0.90778,-0.454973,0.0428806
spec-56583-KP195920N454621V03_sp04-035.fits,4924.81,3.14758,-0.183697,0.0608885
spec-56561-KP195920N454621V02_sp05-173.fits,4236.44,2.02027,0.296592,0.00874311
spec-56561-KP195920N454621V01_sp05-114.fits,4908.66,2.7874,0.000102494,0.0411317
spec-56591-KP195920N454621V3_sp01-136.fits,4817.17,2.68577,0.0500152,0.0289241
spec-56561-KP195920N454621V01_sp01-079.fits,4899.19,2.75466,0.0468647,0.0166395
spec-56591-KP195920N454621V3_sp01-079.fits,4729.87,2.82401,0.0795045,0.0971099
spec-56561-KP195920N454621V01_sp05-150.fits,4852.65,2.74394,-0.0120093,0.0402991
spec-56561-KP195920N454621V02_sp01-143.fits,4592.43,1.9094,0.0398015,0.018627
spec-56583-KP195920N454621V03_sp05-150.fits,5027.96,2.94696,-0.537788,0.244366
spec-56583-KP195920N454621V03_sp05-103.fits,4954.61,3.53936,0.128638,0.0545781
spec-56583-KP195920N454621V03_sp04-070.fits,5321.37,3.08576,0.161347,0.0206729
spec-56561-KP195920N454621V01_sp04-119.fits,4839.6,2.92814,0.0953416,0.024874
spec-56591-KP195920N454621V3_sp01-093.fits,5018.59,3.09956,-0.00660728,0.0371093
spec-56561-KP195920N454621V01_sp05-149.fits,4401.78,1.89994,-0.116385,0.0376986
spec-56591-KP195920N454621V3_sp05-009.fits,4783.19,2.98904,0.321098,0.0320191
spec-56561-KP195920N454621V01_sp04-064.fits,5164.7,3.72618,0.231856,0.0544865
spec-56583-KP195920N454621V03_sp04-224.fits,4982.21,2.92894,0.198021,0.0245213
spec-56561-KP195920N454621V01_sp05-017.fits,4696.88,2.42961,0.139554,0.0404309
spec-56561-KP195920N454621V01_sp01-113.fits,4380.15,1.82466,-0.240476,0.17367
spec-56561-KP195920N454621V01_sp05-125.fits,4849.26,2.63342,-0.666692,0.222675
spec-56561-KP195920N454621V02_sp08-155.fits,4883.25,2.69524,-0.220755,0.0901651
spec-56561-KP195920N454621V01_sp05-020.fits,5029.65,3.0122,0.0865941,0.0277326
spec-56583-KP195920N454621V03_sp05-126.fits,5022.68,3.09067,0.180849,0.00847324
spec-56561-KP195920N454621V02_sp04-202.fits,4860.03,2.97194,-0.260095,0.0665099
spec-56591-KP195920N454621V3_sp08-185.fits,4953.21,2.95494,0.277511,0.030173
spec-56591-KP195920N454621V3_sp01-127.fits,4805.11,2.79891,-0.130035,0.081679
spec-56561-KP195920N454621V01_sp08-220.fits,4980.52,2.88651,0.0128766,0.0227647
spec-56561-KP195920N454621V02_sp04-227.fits,4636.38,2.56351,-0.107505,0.0656725
spec-56561-KP195920N454621V01_sp07-033.fits,4772.52,2.69889,-0.0831055,0.0472691
spec-56561-KP195920N454621V02_sp08-220.fits,5047.29,3.31889,0.00248483,0.0529852
spec-56561-KP195920N454621V01_sp04-104.fits,4882.65,3.00033,0.147272,0.0360483
spec-56591-KP195920N454621V3_sp04-241.fits,5050.98,2.91981,0.0463086,0.00651804
spec-56561-KP195920N454621V01_sp08-178.fits,4421.61,1.81508,-0.0667996,0.0483778
spec-56561-KP195920N454621V02_sp07-035.fits,4789.07,2.81386,0.284304,0.031407
